更新时间,#genre#
20251010 01:51,url


RespoTime,whitelist,#genre#
43.07ms,黄小琥-坦白,http://em.21dtv.com/songs/60145837.mkv
43.24ms,雷鸣-武隆老家,http://em.21dtv.com/songs/60139274.mkv
44.49ms,薛之谦+林乐仪-时间煮雨,http://em.21dtv.com/songs/60138035.mkv
48.04ms,凤凰卫视中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.flv
48.08ms,凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.flv
48.44ms,凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
48.57ms,陶晶莹+曾慧兰-太委屈,http://em.21dtv.com/songs/60139262.mkv
51.40ms,庞龙-多了,http://em.21dtv.com/songs/60138684.mkv
51.68ms,莲花卫视,http://php.jdshipin.com:8880/amlh.php
51.88ms,春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
53.09ms,myTV San Antonio TX (KCWX-TV) (720p) [Not 24/7],http://65.36.6.216:1935/live/kcwx.smil/playlist.m3u8
53.71ms,庞龙-极光,http://em.21dtv.com/songs/60137561.mkv
53.82ms,韩勇+傅又宣-BETTERTHISWAY,http://em.21dtv.com/songs/60146844.mkv
53.88ms,黑豹乐队-低头士,http://em.21dtv.com/songs/60138315.mkv
56.08ms,春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
58.01ms,孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
60.17ms,American Horrors (480p),http://107.167.7.162:8081/playlist/amhor/playlist.m3u8
60.40ms,陈伟-家,http://em.21dtv.com/songs/60146810.mkv
61.55ms,凤凰中文,http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8
61.88ms,RTHK-32,http://api.mg.itv888.cn:8080/hls/18c550eab1e/index.m3u8
62.14ms,TBS,http://143.244.60.30/TBS/index.m3u8
62.99ms,WOLO-DT1 ABC 25 (Columbia SC) (720p),http://143.244.60.30/ABC_EAST/index.m3u8
63.00ms,凤凰资讯,http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8
63.17ms,TWINS-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026998.mkv
63.49ms,魏晨-星辰大海是你,http://em.21dtv.com/songs/60146883.mkv
65.04ms,东森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8
65.13ms,民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
65.15ms,东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
65.19ms,深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
65.39ms,东森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8
65.43ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist1.m3u8
65.69ms,谭维维+韩磊-不忘初心,http://em.21dtv.com/songs/60143952.mkv
65.73ms,东森超视[1920x1080],http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
65.79ms,东森新闻美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
65.97ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
66.09ms,民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
66.11ms,台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
66.11ms,无线华丽,http://api.mg.itv888.cn:8080/hls/ac8b06eb0c8/index.m3u8
66.13ms,民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
66.13ms,东森美洲,http://38.64.72.148:80/hls/modn/list/2016/chunklist1.m3u8
66.21ms,高原天籁-最美的相遇,http://em.21dtv.com/songs/60138272.mkv
66.27ms,双笙-离歌,http://em.21dtv.com/songs/60144254.mkv
66.27ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
66.37ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
66.47ms,中旺电视,http://38.64.72.148:80/hls/modn/list/4010/chunklist1.m3u8
66.53ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
66.62ms,WBZ-DT1 (720p),http://143.244.60.30/CBSEAST/index.m3u8
66.63ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
66.66ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
66.71ms,中旺电视,http://38.64.72.148/hls/modn/list/4010/chunklist1.m3u8
66.86ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
66.96ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?
67.00ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
67.16ms,民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
67.27ms,深圳电视台,http://38.64.72.148:80/hls/modn/list/4007/chunklist1.m3u8
67.40ms,台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
67.55ms,东森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist1.m3u8
67.83ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
68.19ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8
68.44ms,东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8?
69.29ms,徐佳莹-旅行的意义,http://em.21dtv.com/songs/60076514.mkv
69.48ms,魏新雨-再别康桥,http://em.21dtv.com/songs/60146882.mkv
69.63ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
70.03ms,杨宗纬-越过山丘,http://em.21dtv.com/songs/60138858.mkv
70.33ms,韩磊+隋佶辰+王小小+李晓旭-走四方,http://em.21dtv.com/songs/60139284.mkv
72.49ms,Marin TV Government Channel (San Rafael CA) (1080p),http://96.68.164.217/live-14/live/live.m3u8
73.84ms,草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
74.55ms,Marin TV Community Channel (San Rafael CA) (1080p),http://96.68.164.217/live-13/live/live.m3u8
76.03ms,Disney XD (720p),http://fl7.moveonjoy.com/DISNEY_XD/index.m3u8
76.45ms,梁静茹-如果有一天,http://em.21dtv.com/songs/60036968.mkv
76.73ms,USA Network (720p),http://fl7.moveonjoy.com/USA_NETWORK/index.m3u8
76.87ms,TVBS欢乐,http://108.181.20.197/livehttpplay?channel_id=20105
77.66ms,春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
77.68ms,林子祥-男儿当自强,http://em.21dtv.com/songs/60030887.mkv
77.84ms,三立新闻,http://108.181.20.197/livehttpplay?channel_id=10126
78.20ms,凤凰香港,http://108.181.20.197/livehttpplay?channel_id=30016
78.69ms,凤凰资讯,http://108.181.20.197/livehttpplay?channel_id=30015
79.14ms,春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
80.13ms,张碧晨+赵丽颖-望,http://em.21dtv.com/songs/60137598.mkv
81.84ms,Marin TV Educational Channel (San Rafael CA) (1080p),http://96.68.164.217/live-15/live/live.m3u8
84.14ms,纬来体育,http://108.181.20.197/livehttpplay?channel_id=20120
84.67ms,Canal America TV (720p),http://newyorkstream.ddns.net:5854/enlacecanalamerica/encoderRD/playlist.m3u8
85.34ms,Stingray DJAZZ (474p),https://lotus.stingray.com/manifest/djazz-djaads-montreal/samsungtvplus/73e02e1d-5121-3c33-b4f9-5fe1cc759880/1751200/manifest.m3u8
85.66ms,雷生冬-喝了这杯酒,http://em.21dtv.com/songs/60145788.mkv
86.41ms,The Andy Griffith Show,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e9145ec07f2a00070e68dc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c2967-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fbed224a-3b63-4abd-b7a5-8676931b8711
86.48ms,Pluto TV Drama,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5b4e92e4694c027be6ecece1/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=60&deviceId=5b4e92e4694c027be6ecece1&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
87.13ms,Pluto TV Terror,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5c6dc88fcd232425a6e0f06e/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=76&deviceId=5c6dc88fcd232425a6e0f06e&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
87.39ms,云南国际广播,http://satellitepull.cnr.cn/live/wxynsegb/playlist.m3u8
87.77ms,安徽经济广播,http://satellitepull.cnr.cn/live/wxahjjgb/playlist.m3u8
87.85ms,Pluto TV Horror,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/569546031a619b8f07ce6e25/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2b1450-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3f8b9bca-2807-48aa-a7cc-8513d68f8d92
88.68ms,Pluto TV Action,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/561d7d484dc7c8770484914a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2ac632-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9bd2e9c0-393b-484b-b5bc-b1869a276513
89.25ms,民视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv002
90.55ms,Are We There Yet?,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65cf8b9328730900087c5324/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c791c25-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fd1975a1-4578-4dba-893b-1a552eb054bc
90.72ms,CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4861&tk=a0c4f6cfaba3
91.00ms,博斯运动1,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn07
91.33ms,The Addams Family,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d81607ab737153ea3c1c80e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2bfeb6-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9decccae-21fa-404d-9d81-56fffb2cc206
91.38ms,卓依婷--蜗牛与黄鹂鸟,http://vd3.bdstatic.com/mda-jfjnacpfn6r21dec/mda-jfjnacpfn6r21dec.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
91.38ms,Happy Days,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e917b5e354cf0007b97a67/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7aa2c3-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b9cae61e-6671-48b9-8e36-973e2921034d
91.44ms,卓依婷--采红菱,http://vd3.bdstatic.com/mda-jfdvpsg280t986rz/mda-jfdvpsg280t986rz.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
91.62ms,卓依婷--无言的结局,http://vd3.bdstatic.com/mda-jenpdiydc7kez9ze/mda-jenpdiydc7kez9ze.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
91.70ms,原版大鱼海棠,http://vd3.bdstatic.com/mda-jm9x2pw13gpb4d82/sc/mda-jm9x2pw13gpb4d82.mp4
91.85ms,罗时丰男人的汗[848*480],http://vd4.bdstatic.com/mda-jm491avwdp96qg02//mda-jm491avwdp96qg02.mp4
91.92ms,AssyriaSat (720p) [Not 24/7],http://66.242.170.53/hls/live/temp/index.m3u8
91.93ms,靖洋卡通,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv057
91.94ms,靖天综合,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv046
91.94ms,ABC 7 Buffalo NY (WKBW) (720p),https://livetv-fa.tubi.video/wkbw/playlist.m3u8
91.96ms,歌MV6,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
92.04ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7682&tk=f6cc1e0a0e1a
92.14ms,CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7976&tk=e503191f8e20
92.18ms,CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9436&tk=b53028476470
92.20ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1560&tk=a0c4f6cfaba3
92.22ms,欧美107,https://vod.mycamtv.net/107.m3u8
92.24ms,歌MV,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
92.32ms,卓依婷--萍聚,http://vd3.bdstatic.com/mda-jenmbx88uk365k40/mda-jenmbx88uk365k40.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
92.32ms,FOX 13 Tampa Bay FL (WTVT) (720p),https://livetv-fa.tubi.video/wtvt/index.m3u8
92.38ms,70s Cinema,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5f4d878d3d19b30007d2e782/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=96&deviceId=5f4d878d3d19b30007d2e782&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
92.41ms,Black Throwbacks,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/61326275b3c86a00078e4833/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2743c0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=16224f18-2a57-4fa3-bf6a-994524fcf480
92.46ms,陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9//mda-jb28qp6tauzkzpy9.mp4
92.51ms,CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7560&tk=b53028476470
92.58ms,Mission Impossible,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/634fe5afece2e60007c9d8b8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1e7520-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=14cc27cc-2010-480a-b8ad-36e2575adbf7
92.62ms,卓依婷--歹路不通行,http://vd3.bdstatic.com/mda-imigfktdeeseud4j/mda-imigfktdeeseud4j.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
92.72ms,欧美190,https://vod.mycamtv.net/190.m3u8
92.87ms,Smart知识,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn19
92.87ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4318&tk=e503191f8e20
92.93ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4755&tk=e640d0a1bf70
92.96ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1648&tk=e640d0a1bf70
93.03ms,李克勤-偶尔平凡,http://em.21dtv.com/songs/60137697.mkv
93.16ms,半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
93.18ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3831&tk=e503191f8e20
93.20ms,ABC 10 San Diego CA (KGTV) (720p),https://livetv-fa.tubi.video/kgtv2/playlist.m3u8
93.22ms,陈淑苹离家,http://vd2.bdstatic.com/mda-iftyuk6tjcxrm53p/sc/mda-iftyuk6tjcxrm53p.mp4
93.30ms,靖天欢乐,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv054
93.76ms,Jersey Shore,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/609bfa51fbecc1000733152e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2966a1-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d53c01b5-86bc-43d2-afd7-b739724c937c
93.79ms,FOX 32 Chicago IL (WFLD) (720p),https://livetv-fa.tubi.video/wfld/index.m3u8
93.82ms,FOX 13 Salt Lake City UT (KSTU) (720p),https://livetv-fa.tubi.video/kstu2/playlist.m3u8
93.90ms,ABC 4 Pittsburg PA (WTAE) (720p),https://livetv-fa.tubi.video/wtae/playlist.m3u8
93.91ms,Dallas Cowboys Cheerleaders,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d40855b3fb0855028c99b6f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c287c40-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=92a113fc-f35c-4160-9c63-27cd8537a39f
93.97ms,Fubo Sports Network (1080p) [Geo-blocked],https://livetv-fa.tubi.video/fubo/master.m3u8
94.07ms,ABC 7 Albuquerque NM (KOAT) (720p),https://livetv-fa.tubi.video/koat/playlist.m3u8
94.14ms,Best of The Drew Barrymore Show,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6310cbee5a8ad300070fdb7c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c796a40-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=223866bd-0f1f-4f33-9986-65de6978421c
94.19ms,Channel 11 (Scottsdale AZ),https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/scottsdale/G0040_007/chunklist.m3u8
94.23ms,NBC 8 Salinas CA (KSBW) (720p),https://livetv-fa.tubi.video/ksbw/playlist.m3u8
94.29ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4813&tk=f6cc1e0a0e1a
94.30ms,Bebecito Bum y sus amigos,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60493283ffc52f000710edae/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c26f5a3-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=85e80dc7-d7c2-49ee-b346-20b976b1db9b
94.30ms,卓依婷--无情的班机,http://vd3.bdstatic.com/mda-jeqjsqimdzvytgvv/mda-jeqjsqimdzvytgvv.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
94.32ms,黄婷婷-星光闪耀,http://em.21dtv.com/songs/60139316.mkv
94.44ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9659&tk=a0c4f6cfaba3
94.54ms,Pluto TV History,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5a4d35dfa5c02e717a234f86/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2aed48-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6b0c9a3d-9786-4dee-8eea-1dfcbea2ee1b
94.55ms,华视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv041
94.56ms,CBS 7 Bozeman MT (KBZK) (720p),https://livetv-fa.tubi.video/kbzk/playlist.m3u8
94.60ms,Racing America (720p),https://livetv-fa.tubi.video/racing-america/playlist.m3u8
94.66ms,庞龙-走着唱着,http://em.21dtv.com/songs/60137563.mkv
94.67ms,ABC 2 Baltimore MD (WMAR) (720p),https://livetv-fa.tubi.video/wmar/playlist.m3u8
94.70ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3942&tk=f6cc1e0a0e1a
95.00ms,新干线（第三期）山岸彩花-PRED-670,https://fcxqxf.hhphxz.com/20240424/61RhFpg0/index.m3u8
95.12ms,极品粉红奶头现役女大生．七濑桃,https://eppphh.hhphxz.com/20210515/VnQhFNjY/index.m3u8
95.12ms,茶艺姐姐上线（剧情完整版）,https://eppphh.hhphxz.com/20220730/LLkEqkFd/index.m3u8
95.13ms,Yu-Gi-Oh!,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/642d4493aa2d690008f0a03f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b21d081-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1ca5a27f-794c-41ee-b51a-6fbe1b093d0b
95.16ms,学生妹淫乱的时期上,https://fcxqxf.hhphxz.com/20250127/vjTCrBWf/index.m3u8
95.19ms,WMOR-TV News Lakeland FL (720p),https://livetv-fa.tubi.video/wmor/playlist.m3u8
95.21ms,第259期-长腿御姐疼爱弟弟的淫荡痴女！,https://fcxqxf.hhphxz.com/20250207/2X6YlTZV/index.m3u8
95.22ms,ABC 7 Omaha NE (KETV) (720p),https://livetv-fa.tubi.video/ketv/playlist.m3u8
95.23ms,ABC 5 Cleveland OH (WEWS) (720p),https://livetv-fa.tubi.video/wews2/playlist.m3u8
95.32ms,CBS 32 Louisville KY (WLKY) (720p),https://livetv-fa.tubi.video/wlky/playlist.m3u8
95.33ms,第223期-专用女友性爱酒店炮椅啪啪啪-咪咪,https://fcxqxf.hhphxz.com/20241129/RKHTnVl0/index.m3u8
95.34ms,第168期-禁欲系美女，人间水蜜桃！,https://fcxqxf.hhphxz.com/20240810/4pjvNhCW/index.m3u8
95.41ms,极品小三肉欲性交．樱空桃,https://eppphh.hhphxz.com/20210128/ilBipl0q/index.m3u8
95.42ms,学院妹妹的梦中情愫-第三话,https://fcxqxf.hhphxz.com/20241124/JUOdBcdB/index.m3u8
95.43ms,非凡商业,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv048
95.44ms,NBC 6 New Orleans LA (WDSU) (720p),https://livetv-fa.tubi.video/wdsu/playlist.m3u8
95.47ms,欧美45,https://vod.mycamtv.net/45.m3u8
95.52ms,白丝+足交（纯性爱练习手册&画质）,https://eppphh.hhphxz.com/20210715/qzURTnhH/index.m3u8
95.55ms,春药淫乱高潮大绝顶．风沙雪乃,https://eppphh.hhphxz.com/20210321/2NjsQHCC/index.m3u8
95.55ms,盲盒（第九十四期）,https://fcxqxf.hhphxz.com/20240711/kOZfeIx1/index.m3u8
95.56ms,巨乳女教师住在我宿舍对面,https://eppphh.hhphxz.com/20210104/FFpl5Rkv/index.m3u8
95.56ms,猎奇】老板半套有骚逼按摩，全套帮你通下水道保证你潮喷，都全套两次了怎么还不停,https://fcxqxf.hhphxz.com/20250219/O0vg2hSn/index.m3u8
95.57ms,盲盒（第九十三期）,https://fcxqxf.hhphxz.com/20240705/3vVYIZji/index.m3u8
95.60ms,跟小女友第一次做爱浪费了好多个套套,https://eppphh.hhphxz.com/20210811/QPnspw7w/index.m3u8
95.61ms,盲盒（第一百零九期）,https://fcxqxf.hhphxz.com/20241020/updTRU7I/index.m3u8
95.63ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5127&tk=b53028476470
95.63ms,试衣间自慰】第三期,https://djfdsu.hhphxz.com/20230530/mNwB3URk/index.m3u8
95.66ms,肥臀享受暴力后入（完整版）,https://eppphh.hhphxz.com/20220730/RiZSfbQY/index.m3u8
95.67ms,暗黑修女的救赎,https://eppphh.hhphxz.com/20221118/Du3GRdyH/index.m3u8
